0.0,0.0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.6660237660967488e-06,1.907388913530667e-05,0.1999985084912461,1.6660237660969275e-06,0.6000499240662378,-1.76832359308369e-05,-7.656701523900984e-05,1.9621804943661075e-19,0.00044645899775251434,0.0003566521760458864,0.0004194518756494728,0.0003836592981489289,0.0
-0.0010063132008768516,-0.0011082984082633341,0.199099675234136,0.0010063046641157034,0.5874666004873911,-0.001587304888745766,0.007937696405962378,-9.252684974847668e-09,0.0037995396054282503,-0.05044565786346317,-0.012513327019312258,-0.034132791238722586,0.0
-0.0020168882648716633,-0.002298116190868937,0.19819678148027361,0.0020118731382340726,0.5747023583091461,-0.0028713358454785635,0.015813497898825767,-5.7432767785085255e-06,0.006016613915094823,-0.10270280204715262,-0.0266782063786142,-0.07000798175344351,0.0
-0.0030230075025648655,-0.003545166158087908,0.19729921835293965,0.0030131514190746464,0.5617373959262703,-0.0038853632013384964,0.023586189009878005,-1.1615167500396948e-05,0.006927655373362335,-0.15602581194100068,-0.04207688729979421,-0.1070212692678437,0.0
-0.004024731790925208,-0.004850512341668328,0.1964070436964502,0.004010253043388905,0.5485750974508051,-0.004650613640883966,0.031273580012473684,-1.7566216225175454e-05,0.006511626599573856,-0.21043901401683274,-0.05873139401121338,-0.14519599340604478,0.0
-0.005022235024745725,-0.006215502728070263,0.1955202182552345,0.005003352208799593,0.5352197120434308,-0.005191615171733213,0.03889592171003059,-2.3598028777932087e-05,0.004744567427003534,-0.2659757422636976,-0.07666850560571613,-0.18456266923097686,0.0
-0.006015696177172502,-0.007641760857069849,0.19463870329626298,0.005992627876343621,0.5216755989100148,-0.005535046022660986,0.04647550928690697,-2.9713126411974426e-05,0.0015968643438250816,-0.3226752577187843,-0.09592073684402336,-0.22515765653093475,0.0
-0.007005299375396611,-0.009131215684207085,0.19376246184211346,0.006978264390495676,0.5079465981065644,-0.00570861370040211,0.054036190522748793,-3.591432174677489e-05,-0.002967376046229504,-0.38058337916471274,-0.11652696592107924,-0.2670237892898618,0.0
-0.007991235289928927,-0.010686137832324983,0.19289145892001475,0.007960452885958366,0.49403541644971066,-0.0057400086911868166,0.061602933546512306,-4.220473534367321e-05,-0.00899105258063891,-0.439753283577507,-0.13853318254369668,-0.31021115361444795,0.0
-0.0089737027651681,-0.012309184391326656,0.1920256618422044,0.00893939293205278,0.47994303695358387,-0.005655969103991576,0.06920148200614304,-4.858782274932234e-05,-0.016524968458218846,-0.5002464929442767,-0.16199341328304862,-0.35477804811944597,0.0
-0.009952910750095858,-0.014003454956439778,0.1911650405412889,0.009915294479098315,0.4656681569087531,-0.005481486614022975,0.07685812289674973,-5.506740593656436e-05,-0.02562895855587443,-0.5621341056561241,-0.18697088018900684,-0.4007921840229909,0.0
-0.010929080621715544,-0.015772562086052905,0.19030956797774823,0.010888380199707805,0.45120665480707967,-0.0052391774217447635,0.0845995905587325,-6.164771006283339e-05,-0.03637330958984174,-0.6254983419166257,-0.21353945861554596,-0.4483321928909208,0.0
